path,source,label,is_labeled,x,y
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/215_RR220411A_857C_1717-02.bmp,trajectory,,False,-3.3168764,-3.8249106
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/216_RR220411A_857C_1717-03.bmp,trajectory,,False,-3.1427062,-3.9187229
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/217_RR220411A_857C_1718.bmp,trajectory,,False,-3.0416365,-3.9820735
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/218_RR220411A_858C_1719.bmp,trajectory,,False,-2.879922,-4.0822334
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/219_RR220411A_865C_1720.bmp,trajectory,,False,-2.6312497,-4.24307
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/220_RR220411A_865C_1721.bmp,trajectory,,False,-2.5312722,-4.3099256
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/221_RR220411A_864C_1721-01.bmp,trajectory,,False,-2.3613868,-4.410582
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/222_RR220411A_864C_1721-02.bmp,trajectory,,False,-2.4088213,-4.376077
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/223_RR220411A_864C_1722.bmp,trajectory,,False,-2.0913,-4.585658
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/224_RR220411A_865C_1723.bmp,trajectory,,False,-1.8636034,-4.7318535
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/225_RR220411A_873C_1724.bmp,trajectory,,False,-1.8837937,-4.719785
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/226_RR220411A_873C_1725.bmp,trajectory,,False,-1.5705249,-4.924884
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/227_RR220411A_877C_1726.bmp,trajectory,,False,-1.1314065,-5.226885
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/228_RR220411A_872C_1726.bmp,trajectory,,False,-1.2801535,-5.1263585
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/229_RR220411A_877C_1727.bmp,trajectory,,False,-1.0031818,-5.3145447
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/230_RR220411A_876C_1728.bmp,trajectory,,False,-0.43174848,-5.701761
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/231_RR220411A_882C_1729.bmp,trajectory,,False,-0.31844667,-5.7819586
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/232_RR220411A_882C_1730.bmp,trajectory,,False,-0.045486845,-5.983903
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/233_RR220411A_889C_1731.bmp,trajectory,,False,-0.26007965,-5.8390102
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/234_RR220411A_888C_1732.bmp,trajectory,,False,0.21121275,-6.158097
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/235_RR220411A_886C_1733.bmp,trajectory,,False,0.7060433,-6.4363627
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/236_RR220411A_903C_1735.bmp,trajectory,,False,1.4956058,-6.722308
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/237_RR220411A_901C_1735.bmp,trajectory,,False,0.64350986,-6.476969
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/238_RR220411A_905C_1736.bmp,trajectory,,False,0.9822773,-6.7068977
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/239_RR220411A_901C_1736.bmp,trajectory,,False,1.1557969,-6.7984443
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/240_RR220411A_911C_1737.bmp,trajectory,,False,0.7733315,-6.65608
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/241_RR220411A_910C_1737.bmp,trajectory,,False,1.2206762,-6.9846334
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/242_RR220411A_918C_1739.bmp,trajectory,,False,1.673923,-7.329281
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/243_RR220411A_909C_1739.bmp,trajectory,,False,2.0596862,-7.2022405
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/244_RR220411A_916C_1740.bmp,trajectory,,False,1.8783064,-7.46824
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/245_RR220411A_915C_1740.bmp,trajectory,,False,2.1389835,-7.4238977
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/246_RR220411A_915C_1741.bmp,trajectory,,False,2.287256,-7.322232
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/247_RR220411A_923C_1742.bmp,trajectory,,False,2.5281188,-7.6435556
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/248_RR220411A_921C_1743.bmp,trajectory,,False,2.4985266,-7.6501436
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/249_RR220411A_920C_1743.bmp,trajectory,,False,2.9648087,-7.4876685
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/250_RR220411A_920C_1745.bmp,trajectory,,False,2.964325,-7.523532
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/251_RR220411A_930C_1746.bmp,trajectory,,False,2.5786893,-8.124205
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/252_RR220411A_928C_1747.bmp,trajectory,,False,2.9183064,-8.017576
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/253_RR220411A_929C_1747.bmp,trajectory,,False,2.8986442,-8.0312195
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/254_RR220411A_929C_1748.bmp,trajectory,,False,3.288677,-7.845711
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/255_RR220411A_927C_1749.bmp,trajectory,,False,3.2678418,-7.9377866
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/256_RR220411A_927C_1750.bmp,trajectory,,False,3.6624389,-7.8748035
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/257_RR220411A_934C_1751.bmp,trajectory,,False,2.83741,-8.410768
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/258_RR220411A_932C_1751.bmp,trajectory,,False,3.5070124,-7.853719
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/259_RR220411A_941C_1752.bmp,trajectory,,False,2.7831502,-9.46088
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/260_RR220411A_942C_1752.bmp,trajectory,,False,2.8043835,-9.347561
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/261_RR220411A_948C_1753.bmp,trajectory,,False,2.5801966,-11.35585
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/262_RR220411A_946C_1754.bmp,trajectory,,False,2.4414685,-11.67068
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/263_RR220411A_956C_1754.bmp,trajectory,,False,2.2672448,-12.270356
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/264_RR220411A_954C_1755.bmp,trajectory,,False,2.2952027,-12.410458
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/265_RR220411A_952C_1757.bmp,trajectory,,False,2.3797514,-12.3240795
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/266_RR220411A_953C_1759.bmp,trajectory,,False,2.5622728,-12.156984
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,trajectory,,False,2.724481,-12.020106
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/268_RR220411A_952C_1801.bmp,trajectory,,False,2.8229241,-11.984982
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/269_RR220411A_952C_1804.bmp,trajectory,,False,2.844538,-12.368222
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/270_RR220411A_951C_1805.bmp,trajectory,,False,3.0088284,-12.037221
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,trajectory,,False,3.0110452,-12.434429
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/272_RR220411A_951C_1813.bmp,trajectory,,False,3.170406,-12.429371
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/273_RR220411A_950C_1815.bmp,trajectory,,False,2.94102,-12.626832
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/274_RR220411A_950C_1819.bmp,trajectory,,False,2.8528209,-12.7592
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/275_RR220411A_950C_1820.bmp,trajectory,,False,3.2294266,-12.386659
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/276_RR220411A_937C_1826.bmp,trajectory,,False,3.6204216,-11.866283
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/277_RR220411A_936C_1828.bmp,trajectory,,False,3.9363208,-11.448538
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/278_RR220411A_932C_1829.bmp,trajectory,,False,4.1295133,-11.240726
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/279_RR220411A_929C_1830.bmp,trajectory,,False,4.25616,-11.109457
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/280_RR220411A_927C_1831.bmp,trajectory,,False,3.9890735,-11.340173
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/281_RR220411A_923C_1832.bmp,trajectory,,False,4.422608,-10.95806
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/282_RR220411A_921C_1833.bmp,trajectory,,False,5.3672867,-10.182754
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/283_RR220411A_918C_1834.bmp,trajectory,,False,5.6379013,-10.01924
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/284_RR220411A_912C_1835.bmp,trajectory,,False,6.050048,-9.84834
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/285_RR220411A_911C_1836.bmp,trajectory,,False,6.230023,-9.774536
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/286_RR220411A_906C_1837.bmp,trajectory,,False,6.520035,-9.774327
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/287_RR220411A_903C_1837.bmp,trajectory,,False,6.58726,-9.7403555
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/288_RR220411A_904C_1837.bmp,trajectory,,False,6.4234643,-9.746637
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/289_RR220411A_899C_1839.bmp,trajectory,,False,7.295548,-9.778663
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/290_RR220411A_890C_1839.bmp,trajectory,,False,7.6752076,-9.808475
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/291_RR220411A_888C_1840.bmp,trajectory,,False,9.082616,-9.948119
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/292_RR220411A_887C_1841.bmp,trajectory,,False,9.557841,-9.998157
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/293_RR220411A_882C_1842.bmp,trajectory,,False,9.965812,-10.037781
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/294_RR220411A_883C_1842.bmp,trajectory,,False,9.745203,-10.02843
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/295_RR220411A_881C_1843.bmp,trajectory,,False,9.96947,-10.01378
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/296_RR220411A_878C_1844.bmp,trajectory,,False,10.25869,-10.02862
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/297_RR220411A_879C_1844.bmp,trajectory,,False,10.206699,-10.041293
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/298_RR220411A_877C_1845.bmp,trajectory,,False,10.535839,-10.1421795
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/299_RR220411A_874C_1846.bmp,trajectory,,False,11.023853,-10.164705
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/300_RR220411A_872C_1846.bmp,trajectory,,False,10.723883,-10.01086
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/301_RR220411A_869C_1848.bmp,trajectory,,False,11.18639,-10.182485
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/302_RR220411A_865C_1848.bmp,trajectory,,False,11.609704,-10.305396
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/303_RR220411A_863C_1849.bmp,trajectory,,False,11.737068,-10.0851345
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/304_RR220411A_861C_1849.bmp,trajectory,,False,11.660502,-10.067848
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/305_RR220411A_859C_1850.bmp,trajectory,,False,11.948765,-10.40084
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/306_RR220411A_857C_1850.bmp,trajectory,,False,12.086933,-10.0339155
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/307_RR220411A_855C_1851.bmp,trajectory,,False,12.219741,-10.101869
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/308_RR220411A_852C_1852.bmp,trajectory,,False,12.469799,-10.528814
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/309_RR220411A_847C_1853.bmp,trajectory,,False,12.760984,-10.415969
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/310_RR220411A_849C_1853.bmp,trajectory,,False,12.577345,-10.105355
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/311_RR220411A_845C_1854.bmp,trajectory,,False,12.7352295,-10.442983
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/312_RR220411A_841C_1856.bmp,trajectory,,False,12.973284,-9.9554
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/313_RR220411A_839C_1856.bmp,trajectory,,False,13.120281,-10.1570425
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/314_RR220411A_836C_1857.bmp,trajectory,,False,13.48748,-10.72495
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/315_RR220411A_835C_1857.bmp,trajectory,,False,13.298262,-10.552847
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/316_RR220411A_833C_1858.bmp,trajectory,,False,13.492699,-10.180934
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/317_RR220411A_831C_1858.bmp,trajectory,,False,13.487442,-10.164182
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/318_RR220411A_826C_1900.bmp,trajectory,,False,13.895361,-10.567049
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/319_RR220411A_828C_1900.bmp,trajectory,,False,13.9328985,-10.6482
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/320_RR220411A_824C_1901.bmp,trajectory,,False,13.962327,-10.542729
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/321_RR220411A_823C_1901.bmp,trajectory,,False,13.719767,-9.940174
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/322_RR220411A_818C_1902.bmp,trajectory,,False,14.123985,-10.145725
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/323_RR220411A_816C_1903.bmp,trajectory,,False,14.367339,-10.398091
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/324_RR220411A_783C_1905.bmp,trajectory,,False,22.904617,-11.157871
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/325_RR220411A_773C_1906.bmp,trajectory,,False,23.262623,-11.204091
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/326_RR220411A_772C_1907.bmp,trajectory,,False,23.119837,-11.102677
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/327_RR220411A_766C_1908.bmp,trajectory,,False,23.488129,-11.106367
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/328_RR220411A_767C_1908.bmp,trajectory,,False,23.320822,-11.127251
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/329_RR220411A_765C_1909.bmp,trajectory,,False,23.42985,-11.162496
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/330_RR220411A_762C_1910.bmp,trajectory,,False,23.867567,-11.222521
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/331_RR220411A_760C_1910.bmp,trajectory,,False,23.83731,-11.021923
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/332_RR220411A_756C_1911.bmp,trajectory,,False,24.119259,-11.313593
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/333_RR220411A_752C_1911.bmp,trajectory,,False,24.249943,-11.1168995
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/334_RR220411A_751C_1912.bmp,trajectory,,False,24.546835,-11.29086
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/335_RR220411A_742C_1913.bmp,trajectory,,False,24.846638,-10.951469
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/336_RR220411A_747C_1913.bmp,trajectory,,False,24.46074,-10.912574
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/337_RR220411A_741C_1914.bmp,trajectory,,False,25.061354,-11.201868
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/338_RR220411A_734C_1915.bmp,trajectory,,False,25.329504,-10.819916
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/339_RR220411A_737C_1915.bmp,trajectory,,False,25.485195,-11.284039
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/340_RR220411A_731C_1916.bmp,trajectory,,False,25.609142,-10.757581
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/341_RR220411A_727C_1917.bmp,trajectory,,False,25.93777,-11.208461
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/342_RR220411A_728C_1917.bmp,trajectory,,False,25.626926,-10.7129345
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/343_RR220411A_722C_1918.bmp,trajectory,,False,26.094326,-10.8723955
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/344_RR220411A_719C_1918.bmp,trajectory,,False,26.225403,-10.8465605
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/345_RR220411A_717C_1919.bmp,trajectory,,False,26.489813,-10.870507
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/346_RR220411A_714C_1919.bmp,trajectory,,False,26.958544,-10.801506
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/347_RR220411A_708C_1920.bmp,trajectory,,False,26.458542,-10.468178
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/348_RR220411A_709C_1920.bmp,trajectory,,False,27.098917,-10.685197
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/349_RR220411A_705C_1921.bmp,trajectory,,False,27.344702,-10.600314
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/350_RR220411A_701C_1921.bmp,trajectory,,False,27.862953,-10.484899
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/351_RR220411A_700C_1922.bmp,trajectory,,False,28.389378,-10.539199
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/352_RR220411A_694C_1923.bmp,trajectory,,False,28.462078,-10.451735
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/353_RR220411A_697C_1923.bmp,trajectory,,False,28.199835,-10.677385
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/354_RR220411A_693C_1924.bmp,trajectory,,False,28.05877,-10.019514
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/355_RR220411A_690C_1924.bmp,trajectory,,False,28.992147,-10.373825
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/356_RR220411A_685C_1925.bmp,trajectory,,False,29.098804,-10.296403
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/357_RR220411A_684C_1925.bmp,trajectory,,False,28.577965,-10.141608
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/358_RR220411A_677C_1926.bmp,trajectory,,False,29.667435,-10.196167
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/359_RR220411A_675C_1926.bmp,trajectory,,False,29.943716,-10.066413
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/360_RR220411A_671C_1927.bmp,trajectory,,False,29.37457,-9.965407
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/361_RR220411A_667C_1928.bmp,trajectory,,False,29.912842,-10.079435
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/362_RR220411A_666C_1928.bmp,trajectory,,False,30.26861,-9.969407
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/363_RR220411A_661C_1929.bmp,trajectory,,False,31.00282,-9.772525
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/364_RR220411A_660C_1929.bmp,trajectory,,False,31.168936,-9.72181
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/365_RR220411A_658C_1930.bmp,trajectory,,False,30.864973,-9.797952
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/366_RR220411A_654C_1930.bmp,trajectory,,False,31.441404,-9.638111
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/367_RR220411A_648C_1932.bmp,trajectory,,False,31.804466,-9.5276785
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/368_RR220411A_647C_1932.bmp,trajectory,,False,31.829676,-9.519502
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/369_RR220411A_643C_1933.bmp,trajectory,,False,32.02993,-9.4550705
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/370_RR220411A_640C_1934.bmp,trajectory,,False,31.877262,-9.502715
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/371_RR220411A_633C_1935.bmp,trajectory,,False,32.706295,-9.222814
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/372_RR220411A_636C_1935.bmp,trajectory,,False,32.434086,-9.320584
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/373_RR220411A_630C_1937.bmp,trajectory,,False,33.213203,-9.034062
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/374_RR220411A_625C_1937.bmp,trajectory,,False,33.055725,-9.100836
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/375_RR220411A_617C_1938.bmp,trajectory,,False,33.7286,-8.853636
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/376_RR220411A_620C_1938.bmp,trajectory,,False,33.89339,-8.724409
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/377_RR220411A_616C_1939.bmp,trajectory,,False,34.204865,-8.471828
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/378_RR220411A_600C_1940.bmp,trajectory,,False,34.77839,-8.307243
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/379_RR220411A_614C_1940.bmp,trajectory,,False,34.32962,-8.51262
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/380_RR220411A_610C_1940.bmp,trajectory,,False,34.126614,-8.813631
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/381_RR220411A_605C_1940.bmp,trajectory,,False,34.730663,-8.613508
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/382_RR220411A_595C_1941.bmp,trajectory,,False,35.480495,-7.9626513
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/383_RR220411A_597C_1941.bmp,trajectory,,False,35.035645,-8.156199
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/384_RR220411A_586C_1942.bmp,trajectory,,False,35.32889,-8.155855
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/385_RR220411A_590C_1942.bmp,trajectory,,False,34.93668,-8.460893
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/386_RR220411A_580C_1943.bmp,trajectory,,False,35.3866,-8.332322
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,trajectory,,False,35.67983,-8.07132
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/388_RR220411A_576C_1944.bmp,trajectory,,False,35.794872,-7.934034
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/389_RR220411A_571C_1944.bmp,trajectory,,False,36.279644,-7.688404
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/390_RR220411A_565C_1944.bmp,trajectory,,False,36.49962,-7.5903845
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/391_RR220411A_556C_1945.bmp,trajectory,,False,36.784588,-7.4462886
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/392_RR220411A_560C_1945.bmp,trajectory,,False,36.64919,-7.520487
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/393_RR220411A_551C_1946.bmp,trajectory,,False,36.71368,-7.493376
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/394_RR220411A_546C_1946.bmp,trajectory,,False,37.53025,-7.0563817
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/395_RR220411A_543C_1947.bmp,trajectory,,False,38.027287,-6.8159375
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/396_RR220411A_537C_1947.bmp,trajectory,,False,37.641594,-7.000136
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/397_RR220411A_528C_1948.bmp,trajectory,,False,38.02188,-6.8058953
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/398_RR220411A_527C_1948.bmp,trajectory,,False,38.220318,-6.651876
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/399_RR220411A_534C_1948.bmp,trajectory,,False,37.62357,-7.0112233
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/400_RR220411A_516C_1949.bmp,trajectory,,False,38.67732,-6.426408
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/401_RR220411A_524C_1949.bmp,trajectory,,False,38.3497,-6.6509085
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/402_RR220411A_506C_1950.bmp,trajectory,,False,38.87421,-6.2954464
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/403_RR220411A_510C_1950.bmp,trajectory,,False,38.6207,-6.4459996
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/404_RR220411A_500C_1951.bmp,trajectory,,False,39.102528,-6.14801
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/405_RR220411A_493C_1951.bmp,trajectory,,False,39.022034,-6.1980853
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/406_RR220411A_478C_1952.bmp,trajectory,,False,39.91145,-5.63329
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/407_RR220411A_487C_1952.bmp,trajectory,,False,39.557186,-5.862502
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/408_RR220411A_480C_1952.bmp,trajectory,,False,39.602154,-5.8335323
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/409_RR220411A_474C_1953.bmp,trajectory,,False,40.094147,-5.5161896
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/410_RR220411A_470C_1953.bmp,trajectory,,False,40.367046,-5.335728
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/411_RR220411A_465C_1954.bmp,trajectory,,False,40.4989,-5.246215
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/412_RR220411A_454C_1955.bmp,trajectory,,False,41.138912,-4.81343
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/413_RR220411A_459C_1955.bmp,trajectory,,False,40.73663,-5.0874414
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/414_RR220411A_445C_1955.bmp,trajectory,,False,41.62282,-4.498619
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/415_RR220411A_436C_1956.bmp,trajectory,,False,41.850353,-4.3456903
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/416_RR220411A_441C_1956.bmp,trajectory,,False,41.509933,-4.555126
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/417_RR220411A_427C_1956.bmp,trajectory,,False,42.09327,-4.167355
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/418_RR220411A_420C_1957.bmp,trajectory,,False,42.225613,-3.9706883
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,trajectory,,False,42.32041,-4.140667
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/420_RR220411A_412C_1958.bmp,trajectory,,False,42.627075,-4.091737
