path,source,label,is_labeled
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/427_RR220411A_371C_2001.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/428_RR220411A_381C_2001.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/429_RR220411A_358C_2002.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/430_RR220411A_365C_2002.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/431_RR220411A_368C_2002.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/432_RR220411A_352C_2003.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/433_RR220411A_347C_2003.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/434_RR220411A_356C_2003.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/435_RR220411A_333C_2004.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/436_RR220411A_342C_2004.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/437_RR220411A_345C_2004.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/438_RR220411A_323C_2005.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/439_RR220411A_330C_2005.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/440_RR220411A_309C_2006.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/441_RR220411A_316C_2006.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/442_RR220411A_313C_2006.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/443_RR220411A_303C_2007.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/444_RR220411A_295C_2007.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/445_RR220411A_300C_2007.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/446_RR220411A_290C_2008.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/447_RR220411A_287C_2008.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/448_RR220411A_283C_2009.bmp,trajectory,,False
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/449_RR220411A_278C_2010.bmp,trajectory,,False
